ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MzM=,2025-10-08T21:06:37+00:00,LBAND,1023.4874903925232,10.390164904438482,2.551525125608419e-05,59000.0,1.6529,0.064,1469.78173828125,2.005,-1.53561,0.06,0.09856360728346457
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4Mjk=,2025-10-08T19:58:10+00:00,LBAND,1022.5395391401869,10.390145263101392,3.921953676339295e-05,59000.0,1.5753,0.156,663.112487792969,0.976,-1.46421,0.09,0.09935562253937008
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTE=,2025-10-07T20:46:24+00:00,LBAND,1023.5648741682242,10.39019622398661,1.110778251521797e-05,59000.0,3.92,0.049,3006.3388671875,3.591,-1.32437,0.03,0.11454458085317461
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MjI=,2025-10-08T17:45:37+00:00,LBAND,1023.5648741682243,10.390218931807444,3.138497972846768e-05,59000.0,1.0294,0.118,558.447998046875,0.865,-1.91117,0.08,0.10105499507874016
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDI=,2025-10-07T18:00:48+00:00,LBAND,1023.5648741682242,10.390164876755902,1.501389483617986e-05,59000.0,4.9395,0.05,3976.55224609375,5.048,-2.28851,0.03,0.11002604166666667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTI=,2025-10-07T21:03:32+00:00,LBAND,1023.5648741682243,10.390190632580065,1.225846206197009e-05,59000.0,4.4643,0.055,3082.4482421875,3.52,-1.32373,0.03,0.11021315206692914
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MjY=,2025-10-08T18:54:05+00:00,LBAND,1023.5648741682243,10.390156871843473,2.233389698054002e-05,59000.0,1.2692,0.041,2112.3046875,2.924,-1.83776,0.07,0.0939576156496063
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDE=,2025-10-07T17:43:40+00:00,LBAND,1023.5648741682243,10.390159637138751,1.4222680346761e-05,59000.0,4.7587,0.05,3981.17407226562,4.842,-2.44403,0.03,0.09418061023622047
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDQ=,2025-10-07T18:35:04+00:00,LBAND,1023.4874903925233,10.390186716203692,1.930715333544103e-05,59000.0,6.2542,0.052,4332.0185546875,5.027,-1.84224,0.04,0.09506758432539683
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4Mjg=,2025-10-08T19:41:02+00:00,LBAND,1023.5648741682242,10.390209685989795,4.393093757404972e-05,59000.0,1.3197,0.104,919.740600585938,1.261,-1.52656,0.1,0.09983236958661418
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MzY=,2025-10-08T21:57:58+00:00,LBAND,1023.4874903925233,10.390183348494315,3.715498673929999e-05,59000.0,1.126,0.098,837.599792480469,1.191,-1.29534,0.1,0.09438822588582677
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDc=,2025-10-07T19:26:28+00:00,LBAND,1023.5648741682243,10.390183420537127,1.57384314906449e-05,59000.0,3.786,0.033,4600.83740234375,5.854,-1.52587,0.04,0.0990480437992126
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MjM=,2025-10-08T18:02:44+00:00,LBAND,1023.4874903925232,10.390191204202711,2.051289205007729e-05,59000.0,0.6141,0.075,773.710388183594,1.1,-1.96182,0.07,0.09432671013779527
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MjE=,2025-10-08T17:28:30+00:00,LBAND,1023.5648741682243,10.39016364604498,3.115651334896445e-05,59000.0,1.1426,0.108,795.309936523438,1.06,-1.93276,0.07,0.10343873031496063
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MzI=,2025-10-08T20:49:30+00:00,LBAND,1023.5648741682242,10.390210103856049,3.673008955994866e-05,59000.0,1.7701,0.077,1081.85864257812,1.611,-1.57517,0.07,0.12002491387795275
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTc=,2025-10-08T16:20:02+00:00,LBAND,1023.5648741682243,10.39017317463595,1.325674659677625e-05,59000.0,1.4872,0.044,2245.6962890625,3.042,-2.25929,0.04,0.09264271653543307
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDY=,2025-10-07T19:09:20+00:00,LBAND,1023.5648741682242,10.390178470935474,1.458107991478018e-05,59000.0,4.1708,0.034,4660.17724609375,6.19,-1.64121,0.03,0.08919270833333333
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4Njg=,2025-10-13T18:52:32+00:00,LBAND,255.569592224299,10.390053782073052,4.067045097997706e-05,59000.0,0.9971,0.114,764.830383300781,1.83,-1.4055,0.09,0.09680989583333334
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MjQ=,2025-10-08T18:19:51+00:00,LBAND,1023.4874903925232,10.390223923794123,3.191394972782379e-05,59000.0,1.6143,0.075,1277.52026367188,1.795,-1.77405,0.07,0.09382689468503937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDA=,2025-10-07T17:26:32+00:00,LBAND,1023.4874903925233,10.390148508833555,1.270260838104271e-05,59000.0,3.4156,0.045,3791.13891601562,4.788,-2.46684,0.03,0.11003379216269842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTA=,2025-10-07T20:29:16+00:00,LBAND,1023.4874903925232,10.39020368821525,9.91387578550989e-06,59000.0,3.12,0.041,2873.41625976562,3.881,-1.32594,0.03,0.0948726624015748
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4Mjc=,2025-10-08T19:23:55+00:00,LBAND,1023.5648741682242,10.390186823000475,3.609186959956329e-05,59000.0,1.6734,0.069,1634.47619628906,2.012,-1.32214,0.08,0.11045152559055119
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDM=,2025-10-07T18:17:56+00:00,LBAND,1023.4874903925232,10.39016735804667,1.593961993889306e-05,59000.0,4.5754,0.047,3748.3837890625,4.956,-2.03335,0.03,0.10232375738188976
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc3OTc=,2025-10-07T16:35:08+00:00,LBAND,1023.5648741682243,10.390171611499435,1.824336761204273e-05,59000.0,3.3857,0.04,3639.47705078125,4.175,-2.76215,0.04,0.11122047244094488
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTk=,2025-10-08T16:54:16+00:00,LBAND,1023.4874903925232,10.39020022187815,1.804576142954543e-05,59000.0,1.7522,0.065,1597.44848632812,2.267,-2.17557,0.04,0.11567615327380952
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDg=,2025-10-07T19:55:00+00:00,LBAND,1023.4874903925232,10.390199506936227,1.388747133655131e-05,59000.0,4.6268,0.038,4637.6259765625,5.282,-1.40963,0.03,0.10695281742125984
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc3OTk=,2025-10-07T17:09:24+00:00,LBAND,1023.4874903925232,10.39015948177857,1.146900198795652e-05,59000.0,2.4265,0.035,4187.267578125,4.722,-2.48913,0.03,0.10647607037401575
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MjA=,2025-10-08T17:11:23+00:00,LBAND,1023.5648741682242,10.390108256448473,1.967346049492872e-05,59000.0,1.26,0.077,1177.80847167969,1.595,-2.15593,0.05,0.12292384350393701
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDk=,2025-10-07T20:12:08+00:00,LBAND,1023.5648741682243,10.390191779167495,1.261513410027161e-05,59000.0,4.5545,0.046,3801.10131835938,4.463,-1.3674,0.03,0.09734623015873016
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTU=,2025-10-08T15:45:48+00:00,LBAND,1023.5648741682242,10.390169392823548,1.73165159469506e-05,59000.0,3.7557,0.051,3191.79907226562,4.392,-2.58606,0.04,0.10679133858267717
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MzQ=,2025-10-08T21:23:44+00:00,LBAND,1023.5648741682242,10.390232290811344,2.54930924132141e-05,59000.0,1.8595,0.073,1517.60473632812,1.953,-1.49813,0.06,0.1013454861111111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTY=,2025-10-08T16:02:55+00:00,LBAND,1023.5648741682242,10.39016912638444,1.794117734889755e-05,59000.0,3.209,0.055,2529.52270507812,3.727,-2.41473,0.04,0.10556102362204725
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MjU=,2025-10-08T18:36:58+00:00,LBAND,1023.4874903925232,10.390185340286218,2.528194730353684e-05,59000.0,1.3733,0.046,1939.60986328125,2.646,-1.8009,0.07,0.09533403051181102
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MzE=,2025-10-08T20:32:23+00:00,LBAND,1023.4874903925232,10.390171053535122,3.699600578219694e-05,59000.0,1.5015,0.092,947.203369140625,1.246,-1.51779,0.07,0.09168153297244094
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTg=,2025-10-08T16:37:09+00:00,LBAND,1023.4874903925233,10.390199428380145,1.163071366619237e-05,59000.0,1.0589,0.043,1903.58654785156,2.755,-2.19708,0.04,0.10535340797244094
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTM=,2025-10-07T21:20:40+00:00,LBAND,1022.5395391401869,10.390180267676605,1.334283180831006e-05,59000.0,4.1815,0.062,2912.98608398438,3.427,-1.29282,0.03,0.10095021081349206
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4Mzc=,2025-10-08T22:15:05+00:00,LBAND,1023.4874903925232,10.390166572926319,3.218224444369904e-05,59000.0,0.717,0.102,674.854736328125,0.99,-1.15747,0.1,0.09112020177165354
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MDU=,2025-10-07T18:52:12+00:00,LBAND,1023.4874903925232,10.390173129172293,1.840858513107572e-05,59000.0,6.1721,0.047,4808.60498046875,5.566,-1.70929,0.03,0.09098948080708662
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc3OTY=,2025-10-07T16:18:00+00:00,LBAND,1023.5648741682243,10.390209435881037,1.567966448334893e-05,59000.0,1.8947,0.03,3113.6123046875,3.983,-2.82167,0.04,0.10911923363095238
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MzA=,2025-10-08T20:15:16+00:00,LBAND,1023.5648741682243,10.390193015293775,2.77306615371799e-05,59000.0,1.1083,0.1,757.991516113281,1.179,-1.37877,0.07,0.08993602362204725
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4Mzg=,2025-10-08T22:32:12+00:00,LBAND,1023.5648741682242,10.3902307220037,3.572142176881348e-05,59000.0,1.0267,0.128,625.663452148438,0.803,-0.867595,0.11,0.0931886687992126
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc3OTg=,2025-10-07T16:52:16+00:00,LBAND,1023.5648741682242,10.39015126021734,1.5526629233693e-05,59000.0,3.8159,0.041,3708.91625976562,4.363,-2.65566,0.04,0.10605003720238096
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MDg=,2025-10-20T13:14:10+00:00,LBAND,1023.5648741682242,10.390232381917738,1.91627021633161e-05,59000.0,1.7077,0.084,1103.76623535156,1.386,-3.0083,0.05,0.10183163139763779
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MDE=,2025-10-16T15:41:06+00:00,LBAND,1023.4874903925232,10.390246092353296,3.047563835440544e-05,59000.0,19.1102,0.09,5059.7255859375,5.774,-2.93394,0.03,0.10355407234251969
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MDU=,2025-10-16T16:52:52+00:00,LBAND,1023.5648741682242,10.390252226603844,1.02000310070315e-05,59000.0,9.88,0.033,9536.421875,10.855,-2.62846,0.02,0.10915969488188976
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MDc=,2025-10-16T17:29:01+00:00,LBAND,1023.4874903925232,10.390233661164492,1.018160099384736e-05,59000.0,13.1813,0.025,12731.3037109375,15.877,-2.45616,0.02,0.08300012303149606
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MDM=,2025-10-16T16:16:52+00:00,LBAND,1023.5648741682242,10.390252108003436,1.091419110222467e-05,59000.0,5.19,0.039,6250.333984375,6.961,-2.79566,0.03,0.08464566929133858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MTA=,2025-10-20T15:14:06+00:00,LBAND,1023.5648741682243,10.390248319547112,2.853538854938888e-05,59000.0,2.8997,0.073,1952.52172851562,2.301,-3.10955,0.06,0.12470011072834646
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgwNzk=,2025-10-25T19:13:42+00:00,LBAND,1022.5395391401868,10.390201154663291,2.42055671789721e-05,59000.0,1.5744,0.107,894.252563476562,1.034,-1.85551,0.06,0.10370786171259842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMjc=,2025-10-20T13:48:26+00:00,LBAND,1023.5648741682242,10.390205643561735,3.52425025290662e-05,59000.0,2.2687,0.149,829.061584472656,1.125,-3.10337,0.06,0.17695004921259844
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzNjk=,2025-10-27T13:10:39+00:00,LBAND,255.56959222429902,10.390173197386499,0.0006228984673861477,59000.0,78.5771,2.573,260.906280517578,0.686,-2.87999,0.14,0.14516129032258066
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc5MDk=,2025-10-20T14:56:58+00:00,LBAND,1023.4874903925232,10.39025423917677,3.198764039236277e-05,59000.0,2.6786,0.084,1285.53881835938,1.727,-3.08853,0.07,0.11013625738188976
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMjY=,2025-10-20T13:31:18+00:00,LBAND,1023.5648741682243,10.390208535663541,2.039670970742681e-05,59000.0,1.1964,0.093,903.227783203125,1.139,-3.04828,0.06,0.13195127952755906
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMjg=,2025-10-20T14:05:34+00:00,LBAND,1023.5648741682242,10.39019417334281,3.151015644602508e-05,59000.0,1.2876,0.103,853.997802734375,1.101,-3.16184,0.08,0.1244617372047244
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODg0MzA=,2025-10-28T15:22:46+00:00,LBAND,1023.5648741682243,10.390187819519488,1.955832679170642e-05,59000.0,1.1607,0.1,793.005493164062,1.044,-3.42111,0.06,0.11868694635826772
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgwODE=,2025-10-25T19:47:55+00:00,LBAND,1023.5648741682243,10.390217217287445,3.963262079876081e-05,59000.0,1.9186,0.098,1099.71801757812,1.25,-1.58445,0.08,0.1127199187992126
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1OA==,2019-08-09T19:20:09+00:00,LBAND,264.2010245981311,10.390541295963198,5.721803002682605e-05,59000.0,0.5721,0.181,305.960357666016,0.819,-1.20058,0.15,0.037984913793103446
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODE2NzY=,2025-02-02T11:22:15+00:00,LBAND,255.49220844859806,10.390065570480704,1.925478861173111e-05,59000.0,9.5484,0.05,5780.65380859375,14.013,-2.16972,0.03,0.07195060483870967
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY0MQ==,2020-04-07T05:50:33+00:00,LBAND,514.6049244112143,10.39059650155856,1.227074518158829e-05,59000.0,2.0165,0.045,2636.13159179688,4.289,-2.938,0.04,0.08874317956349206
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU3Mw==,2019-09-24T16:08:57+00:00,LBAND,257.61560044859834,10.390535956869964,1.799750935406952e-05,59000.0,1.0561,0.074,1020.28393554688,2.806,-1.32581,0.05,0.061561457174638484
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU4Ng==,2019-11-09T12:51:29+00:00,LBAND,265.53414699065445,10.39052178631873,5.89702534034199e-05,59000.0,0.9387,0.104,596.804016113281,1.565,-1.63084,0.12,0.09119073275862069
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY1MQ==,2020-05-05T20:46:50+00:00,LBAND,512.8808002990647,10.390623856648016,3.528984027529686e-05,59000.0,1.5246,0.137,796.657836914062,1.284,-0.333566,0.07,0.09987289186507936
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY1OTY=,2025-08-30T23:51:39+00:00,LBAND,1022.5395391401868,10.390196769883175,1.285327391248879e-05,59000.0,0.7532,0.036,1541.55224609375,2.149,-0.837256,0.06,0.10570712352362205
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MjA=,2025-09-07T20:22:16+00:00,LBAND,1023.5648741682242,10.390022772531532,3.380186945797049e-05,59000.0,8.1141,0.183,1334.63549804688,1.581,-1.08302,0.04,0.10371713789682539
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0Mg==,2022-09-26T17:52:00+00:00,LBAND,511.4696541308404,10.390501767132944,4.314249511045447e-05,59000.0,1.5889,0.201,515.612548828125,0.964,-1.60136,0.08,0.1039094002016129
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzOQ==,2019-05-14T03:57:00+00:00,LBAND,1016.0000000000002,10.390465170299022,2.543868859041994e-05,59000.0,2.9962,0.074,1759.33410644531,2.462,-0.524671,0.05,0.06766379310344828
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU4Mg==,2019-10-26T12:17:56+00:00,LBAND,257.53764007476656,10.39049564369347,5.977840356273887e-05,59000.0,1.3871,0.163,642.542297363281,1.466,-1.59837,0.1,0.06458565072302558
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4OTk=,2025-10-16T15:05:17+00:00,LBAND,1023.4874903925233,10.390259770411289,3.542831162947108e-05,59000.0,13.3399,0.086,3606.12719726562,4.412,-3.0424,0.04,0.11046690452755906
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODM3ODY=,2025-05-05T06:51:10+00:00,LBAND,255.4922084485981,10.390105945060684,3.546472313274436e-05,59000.0,1.0629,0.076,832.637390136719,2.114,-1.67561,0.06,0.10023941532258064
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxMg==,2020-03-06T04:32:18+00:00,LBAND,544.5530700560741,10.390585910870852,3.031912688269965e-05,59000.0,2.5047,0.1,1209.49694824219,1.937,-0.532887,0.06,0.09399778451492537
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODI0NDA=,2025-03-15T05:56:41+00:00,LBAND,510.5201142429906,10.39002684998373,1.710656100670787e-05,59000.0,2.4554,0.045,2914.67895507812,4.575,-2.06452,0.04,0.13257623487903225
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MzU=,2025-10-08T21:40:51+00:00,LBAND,1023.4874903925233,10.390149304096921,3.328169554179445e-05,59000.0,2.0079,0.095,1332.4736328125,1.722,-1.46617,0.07,0.08540692667322834
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU3Mg==,2019-09-24T11:46:56+00:00,LBAND,258.5566935327105,10.390515927229492,2.868564511316211e-05,59000.0,2.0018,0.073,1495.02233886719,4.24,-1.07268,0.04,0.1792964404894327
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzOA==,2019-04-23T03:06:24+00:00,LBAND,511.9998600373834,10.390404776638821,6.884841068922659e-05,59000.0,2.24,0.114,814.781677246094,1.624,1.22976,0.49,0.07117283092324805
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODU3MDQ=,2025-07-21T19:44:25+00:00,LBAND,255.569592224299,10.390140601445584,3.731293826221261e-05,59000.0,2.6092,0.143,828.223693847656,2.058,-1.04129,0.05,0.1327179939516129
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDY=,2025-09-25T15:38:23+00:00,LBAND,1023.5648741682242,10.39016721709232,1.764419936606053e-05,59000.0,2.7889,0.042,2976.51489257812,3.469,-3.42103,0.04,0.12366203248031496
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4Nw==,2020-11-03T12:20:46+00:00,LBAND,510.52852396261613,10.390773606402691,2.143062330881788e-05,59000.0,0.9771,0.081,978.791625976562,1.569,-1.91639,0.06,0.08156622023809523
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODU0MDk=,2025-07-07T22:44:31+00:00,LBAND,255.56959222429902,10.390188136496306,2.634718724853862e-05,59000.0,1.3352,0.091,1072.75256347656,2.449,-0.880319,0.06,0.15360383064516128
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2MQ==,2023-04-15T03:53:28+00:00,LBAND,511.4696541308404,10.39020760343171,3.283757597421825e-05,59000.0,0.963,0.133,569.129638671875,0.88,-0.439645,0.09,0.09411227318548387
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgwODA=,2025-10-25T19:30:49+00:00,LBAND,1022.5395391401868,10.390252499400733,1.61293165465483e-05,59000.0,0.7091,0.066,844.129821777344,1.17,-1.69401,0.06,0.11573040674603174
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODIwMDg=,2025-02-18T07:27:51+00:00,LBAND,511.468065495327,10.390057329105039,2.18417541491475e-05,59000.0,2.5854,0.096,1437.58581542969,2.374,-1.92324,0.04,0.11352926587301587
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY1NzE=,2025-08-30T16:05:55+00:00,LBAND,1023.5648741682242,10.390176610309307,2.039502509942828e-05,59000.0,0.7947,0.086,797.653503417969,0.893,-1.66851,0.07,0.11371186023622047
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwNQ==,2020-02-28T11:20:05+00:00,LBAND,257.5369211214947,10.390681529952644,0.00011664131306613889,59000.0,1.4335,0.137,523.399108886719,1.253,-1.34235,0.17,0.02331149193548387
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMjk=,2025-10-20T14:22:42+00:00,LBAND,1023.4874903925233,10.39012547940586,5.976346902330185e-05,59000.0,3.777,0.165,784.124450683594,1.072,-3.05576,0.09,0.10572250246062992
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczNw==,2022-07-26T21:25:38+00:00,LBAND,511.5476240747656,10.390478249469236,1.763111325084171e-05,59000.0,0.8832,0.051,1488.68395996094,2.317,-0.853109,0.06,0.10239955357142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODYyMTI=,2025-08-06T17:47:30+00:00,UHF,255.2289882352943,10.390082554133228,1.334596972955546e-05,59000.0,0.5111,0.106,1817.42370605469,6.051,-0.588073,0.03,0.10603578629032258
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMjM=,2025-10-20T12:22:46+00:00,LBAND,1023.5648741682243,10.390172749488347,2.337466650164684e-05,59000.0,2.0486,0.083,1361.32983398438,1.676,-2.96976,0.06,0.11137426181102363
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2MA==,2019-08-11T18:49:19+00:00,LBAND,258.47873315887875,10.390172743084335,0.0007736078789888285,59000.0,35.5178,2.558,170.994262695312,0.427,-1.30592,0.25,0.045426993534482756
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODI1MzM=,2025-03-22T07:56:11+00:00,UHF,511.209984,10.390079710524768,1.979819848853611e-05,59000.0,0.9332,0.191,865.670959472656,1.979,-0.8566,0.04,0.0824342757936508
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1Mg==,2019-07-25T21:45:35+00:00,LBAND,301.9895315140189,10.390476704898779,2.552670305963027e-05,59000.0,1.7482,0.034,2603.07470703125,5.619,-0.850955,0.07,0.056180102516309414
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODMwMzg=,2025-04-26T05:35:23+00:00,UHF,511.19816470588256,10.39004954622224,1.413415116604353e-05,59000.0,0.4565,0.115,1326.48962402344,2.906,-0.619348,0.03,0.12203931051587301
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxOQ==,2020-03-06T05:31:16+00:00,LBAND,898.5212411214947,10.390605413595848,4.040030075351453e-05,59000.0,4.1851,0.099,1572.96765136719,1.918,-0.811458,0.06,0.1182960304054054
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwMQ==,2020-02-02T09:00:52+00:00,LBAND,257.53764007476656,10.390446624037232,1.702974581112477e-05,59000.0,0.8224,0.082,816.13037109375,1.951,-1.31563,0.05,0.08846635150166852
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY1ODM=,2025-08-30T19:56:33+00:00,LBAND,1022.5395391401868,10.390136127831667,2.622069855005656e-05,59000.0,3.9329,0.088,1716.88977050781,1.875,-1.04141,0.06,0.10106646825396826
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODI2MDg=,2025-03-11T09:14:41+00:00,LBAND,255.49220844859806,10.39008316281475,3.255048803370068e-05,59000.0,1.2837,0.171,556.022827148438,1.399,-3.46639,0.06,0.10562626008064516
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwMg==,2020-02-17T05:18:32+00:00,LBAND,258.4780512897189,10.390513825036168,8.163847644070695e-05,59000.0,2.2542,0.239,464.893524169922,1.173,-0.701503,0.1,0.09230090725806452
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzNzQ=,2025-10-27T14:19:14+00:00,LBAND,511.545449271028,10.390170724692815,6.047736864949938e-05,59000.0,1.6035,0.189,526.470458984375,1.008,-3.1053,0.1,0.13240947420634921
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU0NA==,2019-07-02T18:47:28+00:00,LBAND,258.71372800000023,10.390475755816468,3.085155048214113e-05,59000.0,0.7488,0.064,1043.55297851562,2.341,-0.771738,0.07,0.08502502780867631
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc2MTc=,2025-10-02T20:21:02+00:00,LBAND,254.55393016822424,10.390255118158189,0.00012292408211421365,59000.0,1.6982,0.334,265.051727294922,0.719,-1.37013,0.17,0.09041078629032258
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcwMg==,2021-04-30T02:48:47+00:00,LBAND,255.49872089719557,10.390893733181807,2.812329291904845e-05,59000.0,1.611,0.071,1275.11804199219,2.772,-0.453598,0.05,0.11022555443548387
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODgzMzA=,2025-10-20T14:39:50+00:00,LBAND,1023.5648741682242,10.390255819949473,3.934309687993543e-05,59000.0,1.6884,0.11,828.732421875,1.096,-2.98964,0.09,0.11438084399606299
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODg0Mjg=,2025-10-28T14:48:31+00:00,LBAND,1023.4874903925232,10.390175634921313,1.839184907116712e-05,59000.0,0.8555,0.06,1065.79919433594,1.417,-3.33176,0.06,0.1200556717519685
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODA3OTg=,2025-01-01T10:18:40+00:00,LBAND,255.569592224299,10.390077839234317,3.147743344278288e-05,59000.0,1.6973,0.17,605.339965820312,1.619,-3.11968,0.05,0.23287760416666667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1NQ==,2023-02-15T04:47:41+00:00,LBAND,255.4987208971956,10.390298873936462,6.581662599235457e-05,59000.0,2.6073,0.077,1142.17541503906,2.883,-1.6161,0.08,0.10219254032258064
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzU5ODE=,2023-10-30T13:41:57+00:00,LBAND,255.56959222429902,10.390213745867715,2.228043913689908e-05,59000.0,1.534,0.097,1014.65374755859,2.574,-2.80797,0.04,0.09582913306451613
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDQ4MDM=,2024-01-23T13:15:19+00:00,LBAND,511.54544927102796,10.39052829146488,4.598621751171336e-05,59000.0,1.2276,0.153,646.983276367188,1.129,-2.89348,0.1,0.09894283234126984
