designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6405449801359616,6405449801359616,42.56202954920117,5.796688744422998,6.733527730635734,-12.980793229169562,-21.666553850437012,1.2816039,10.561439,0.7735548,-35.063477,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5808.0386,4.3726,-0.3604,147.0761,0.018,0.0152,0.0082
Gaia DR3 6478258087046528,6478258087046528,41.56120683548531,5.5923934631570775,17.530643239541714,74.94342613703148,-44.52097813775814,0.96500736,7.7543483,0.67567396,5.5880117,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6110.9097,4.2077,-0.4604,56.9393,1.0E-4,1.0E-4,0.0
Gaia DR3 6529484161460736,6529484161460736,41.80063804551456,5.9573699300313985,5.101078431341035,38.03234753150682,5.127611982877649,0.9778429,17.856594,3.0033455,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 6603804275737088,6603804275737088,41.33260802511255,6.300831499372676,6.3701461402115465,-22.901439046601567,-14.009115657846541,2.157481,11.381119,1.1223202,5.910923,VARIABLE,0,true,true,false,true,false,true,true,4859.6284,4.3855,-0.1084,153.2423,0.019,0.0151,0.008
Gaia DR3 6611603936421120,6611603936421120,41.37706602044391,6.434600727875108,6.96492361334246,69.63103958848357,-26.390785629138122,0.90022725,18.382053,3.3056374,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3107.031,5.0381,-0.1615,152.7033,1.1047,0.6616,0.4683
Gaia DR3 7263068871074816,7263068871074816,44.76005540355987,6.61883183832641,6.540257642474767,15.387659360087872,-47.57734874224081,1.1257704,13.3654785,1.5995741,-19.657335,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 7266539204626304,7266539204626304,44.51715778357744,6.517801575526119,5.048441670545813,-5.02697176508768,7.719228884353547,1.0722438,15.683508,2.2814808,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3646.1243,4.6661,-0.3492,198.6593,0.644,0.4367,0.2588
Gaia DR3 7281382611595520,7281382611595520,44.64352581427605,6.773535747907939,9.861077851360593,62.751169950196854,-20.061395569260892,1.0119898,16.514847,3.0268269,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3257.3494,4.9543,-0.0873,106.0857,1.0049,0.625,0.4206
Gaia DR3 7283925232256256,7283925232256256,45.06197750680607,6.652218202474543,7.376009745539181,15.302631462606996,-62.024343257520506,0.9304591,15.253538,2.3600988,34.712784,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3613.647,4.798,-0.1399,134.8307,0.6858,0.4604,0.2775
Gaia DR3 7287086328182144,7287086328182144,45.07698975400948,6.7577893203584445,6.554793053469871,-17.671757107264284,-5.276045472253424,1.0575421,14.922954,2.248433,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3668.2815,4.6429,-0.3235,151.8399,0.633,0.4307,0.254
Gaia DR3 7295981205310848,7295981205310848,45.29563526323663,6.9257082671396395,5.65103354913594,-3.4843055049293152,5.936215859769487,0.95060927,18.01211,3.3162136,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 7319139668487552,7319139668487552,46.475743049938565,6.059611106015719,6.190282069619827,-6.548460796739046,-33.94228120574522,1.0078132,20.116793,2.7379131,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7436753053453056,7436753053453056,46.68474405652023,6.916441676881922,6.007585371392505,32.05970870035626,-15.542272407872659,1.0883751,19.57326,3.4183369,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7541279672055936,7541279672055936,47.04593144492838,7.16498120889722,5.413381943633932,19.96927185522044,-21.475279908950395,1.0235313,17.892996,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7605498023628288,7605498023628288,45.604465491181585,6.738090111554775,14.163166705263196,245.00750817281258,-190.75823504005265,1.1635239,15.450907,2.6508856,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 7621333567595776,7621333567595776,45.59984411652626,6.893367970808364,8.708239268265583,-28.47539430053613,-98.92747890807027,0.797431,18.431509,3.4700031,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2963.3418,5.0654,-0.112,127.0562,0.7529,0.4361,0.3293
Gaia DR3 7624494664072192,7624494664072192,45.519100650775194,6.937294744936661,5.658808455805468,21.582330698636213,0.052112237703772255,1.0304017,20.807129,1.8920116,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7624632102875776,7624632102875776,45.55359670281545,6.934085885620783,6.228396973791719,16.455151591615035,-16.60231294179966,0.9865433,19.717949,2.6968975,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7785714851316096,7785714851316096,46.88507966514281,7.690893435670501,10.924969034562105,-39.33231060718993,-22.777292210886877,0.8891397,12.947955,1.895997,-8.32942,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3951.799,4.5865,-0.3287,92.2751,0.4696,0.3341,0.1842
Gaia DR3 7800970575149568,7800970575149568,46.61333962419954,7.8838809933249125,5.7144085852362325,-0.2673191827803394,28.6208829070209,0.95797193,16.21961,1.396368,-8.99203,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 7878108187722112,7878108187722112,46.274335604898354,8.225996448619085,5.536768331789138,12.561610653270453,-7.3264259265687155,1.0662673,16.140747,2.7850456,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3375.4229,4.4713,-0.4185,180.1237,1.0109,0.6471,0.4203
Gaia DR3 7894085466178560,7894085466178560,43.883881268737326,6.306946426162212,7.392676447561126,-11.015960122905877,-14.299315660109619,1.5430636,9.081228,0.57638454,-6.188134,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6510.0396,4.1896,-0.349,134.7518,0.004,0.0035,0.0019
Gaia DR3 7920606888855552,7920606888855552,44.008586725367245,6.454951269933686,5.725563619798391,31.12645702083295,-16.353192416744815,1.1329986,16.476976,2.755309,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3436.2002,4.7928,-0.1384,172.9031,0.9646,0.6225,0.3977
Gaia DR3 7942768920224640,7942768920224640,43.78408338230561,6.705958467574597,7.381803341891411,96.77814492328419,-28.153317198043577,0.95072323,18.737183,3.4897118,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2960.961,4.7917,-0.6566,162.6317,0.6252,0.3662,0.2726
Gaia DR3 7961224394948992,7961224394948992,43.46570115043071,6.50754204391682,5.187339465432122,39.5764154970516,-25.444018904143597,1.0318699,17.722704,2.9507694,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3329.2068,4.9756,-0.2768,190.2281,1.0099,0.64,0.4166
Gaia DR3 7976205240848768,7976205240848768,43.03209483889287,6.6166200982817465,5.040978275678581,2.476860418830693,-71.82270852033733,1.2374014,16.656897,2.3985834,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3540.9065,4.7919,-0.6859,193.4707,0.7273,0.4872,0.291
Gaia DR3 8086259482884864,8086259482884864,44.753496368685596,7.315010707178767,6.615392720333554,16.448637091691864,-17.405559138103982,1.0110635,10.101817,0.83085346,-11.103241,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5761.6665,4.239,0.1385,150.1357,0.0787,0.0659,0.0351
Gaia DR3 8094123568218752,8094123568218752,43.925008594789276,6.973098530550061,6.028326382181191,44.793343851571706,-9.32459966294551,1.0460565,20.444958,2.6826649,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 8114090870908672,8114090870908672,43.87054679318541,7.227275791651707,19.465417129363235,-36.12740319379635,-66.49456561331769,1.2749604,15.457747,3.1570625,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,3057.6016,5.0248,-0.0521,51.2655,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 8156452133246336,8156452133246336,44.36624330505753,7.587251657936835,6.8384673081970675,56.3805125432062,108.5535373229834,1.0253894,14.744229,2.1504164,30.423443,VARIABLE,0,true,true,false,true,false,true,true,3804.4656,4.7215,-0.0294,145.7214,0.6775,0.4678,0.2682
Gaia DR3 8238438764027008,8238438764027008,42.45904209714586,7.023940762211505,5.809738735766237,73.91534487954675,-17.806940360266292,0.9564443,15.903002,2.3584394,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 8331210057699712,8331210057699712,43.565854862571314,7.556440297653554,5.441496204181724,84.20264457676853,-12.052248038834643,1.2253939,13.531093,1.5795565,54.853786,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4456.1997,4.6692,0.3724,177.3032,0.5012,0.3742,0.1969
Gaia DR3 8380035245888000,8380035245888000,43.158063207871486,7.657446093449435,6.061024485075261,-0.42699071228503316,-38.9533906138714,1.01031,17.123873,2.8427782,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3355.6646,4.9459,-0.2225,165.4215,0.9154,0.5839,0.3783
Gaia DR3 8539322701389696,8539322701389696,44.47817013988928,7.850410858169386,5.084346907013855,35.35443596273403,-280.6559265255179,0.92777777,19.19381,0.24907875,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 8551284181913856,8551284181913856,44.93214092776572,7.8736822690603026,7.158880549033604,-34.71628473362384,-23.645384306035893,6.2713294,14.082773,2.4133348,-4.393495,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3512.5603,4.0586,-0.8735,126.8063,0.7072,0.4729,0.2863
Gaia DR3 8629040269888896,8629040269888896,46.217807379551594,8.256957953967294,6.650547417831165,39.337319054859364,12.38608428114015,1.1124095,15.519809,2.3839226,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3623.8662,4.7811,-0.2357,149.1202,0.7864,0.5283,0.3165
Gaia DR3 8638416182905600,8638416182905600,45.91532781013457,8.300905468133816,6.425102627730956,25.841978589341764,0.39249724746732145,0.8770853,18.43494,3.160307,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3073.4595,5.0879,-0.2969,160.7745,0.3623,0.2185,0.1561
Gaia DR3 8668382170295552,8668382170295552,45.5995467780654,8.433274666916763,7.273702819206849,90.8631759106749,-43.860755681949215,1.0935148,14.051102,1.9511442,50.593937,VARIABLE,0,true,true,false,true,false,true,true,4070.4172,4.6783,-0.0801,137.359,0.7063,0.501,0.2757
Gaia DR3 8692296548378496,8692296548378496,45.70618712461455,8.494037629793299,6.25545051698773,124.11132128320561,-54.03376881998288,1.005084,9.870685,0.8354368,-11.70395,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5564.189,4.156,-0.4475,158.8842,0.003,0.0025,0.0013
Gaia DR3 8864331463278336,8864331463278336,44.28376532261269,8.856625765377412,5.137129378366838,-21.07416958808897,-31.66585589435509,1.0377864,17.420223,2.6802864,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3388.0935,4.9477,-0.2798,194.8551,0.951,0.6107,0.3904
Gaia DR3 8873750326636544,8873750326636544,45.0676286321961,8.594551884982224,13.735054246766307,93.14424793886855,-25.762279365057083,1.2405578,10.420298,1.1517591,40.124107,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4824.5723,4.5567,0.1228,72.6161,7.0E-4,5.0E-4,3.0E-4
Gaia DR3 8906353423136256,8906353423136256,45.24540449408721,8.797495724342216,5.36353315678985,-7.779097789802374,-18.844510899251766,1.1412127,16.905384,2.8033772,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3381.2407,4.8033,-0.2355,183.3885,0.995,0.6364,0.4114
Gaia DR3 8971602565792384,8971602565792384,44.66875541803699,9.2453897613009,7.582522792948389,44.70422734998502,-76.93691322976154,3.6108198,12.764979,1.603405,-47.714592,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4281.6353,4.5217,-0.1493,127.8891,0.3854,0.2856,0.1518
Gaia DR3 8991118897560192,8991118897560192,44.77935089699064,9.223088454207838,5.284756358621479,4.506274620391132,-1.1727853875555163,1.1154321,20.301096,2.809555,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 8995001547632000,8995001547632000,44.79342048604899,9.304541721287727,5.237667895349261,65.86624075634334,-4.66894908036324,1.0505798,17.948442,3.2077198,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 9020084156912384,9020084156912384,50.90639261050144,5.125759969855335,15.341065717907322,57.710917005859244,-21.416454124295665,0.9738647,17.301596,3.545312,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 9088395612070784,9088395612070784,50.43392221974043,5.35462800697607,8.012769177004136,-33.56911184472196,-93.07956965434539,1.214506,14.557609,2.2139463,-8.22293,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3722.0947,4.7094,-0.1516,125.2194,0.6217,0.4255,0.2485
Gaia DR3 9137491383249024,9137491383249024,50.49381182008439,5.72135415516437,6.213384168047114,-28.40418452229426,-38.022506855021646,1.0679823,19.766653,3.220314,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 9168277708472320,9168277708472320,51.28955738159625,5.6495904739086935,6.344478833090262,26.074142032843056,-4.401408265255662,0.9398902,18.315006,3.3014717,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3163.2622,5.049,-0.2746,159.5867,1.019,0.6212,0.4279
Gaia DR3 9202018971862400,9202018971862400,51.466045467498965,5.903233003500135,6.6887248278776354,8.275766761862563,-54.262807406107065,1.0280436,19.104527,3.8419933,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 9205253082371712,9205253082371712,51.43472708961587,5.93534849669224,5.469538260554318,63.1984538555198,-19.71895739734865,0.933856,7.628119,0.14589834,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,9976.762,4.091,-0.2882,186.7996,0.3554,0.3394,0.1808
Gaia DR3 9383786282762624,9383786282762624,49.44541535672472,6.023672422120392,8.815923395891486,63.863591055114206,-102.46826957704387,1.0158095,15.798589,2.7306252,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3405.1516,4.8747,-0.0736,114.5609,0.8321,0.5353,0.345
Gaia DR3 9736587781072640,9736587781072640,52.50837655175676,6.965020363308006,5.621521684960357,32.55323543543508,-2.5181698583762158,0.9968929,20.588938,0.47480774,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 10055244289804928,10055244289804928,52.34569279758467,7.860500981027993,5.0283452790301215,11.969919108816443,4.420137399720696,0.9638906,20.469007,1.8541031,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 10127021782881280,10127021782881280,52.11727859872012,8.219397422075502,14.939881327491495,213.57777214741492,-64.8335952459908,0.9239367,16.17794,3.1814508,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 10139524433130112,10139524433130112,49.11055406491305,6.175594760876681,8.456564581698153,-4.363210854902882,-85.43889591185018,0.9757723,15.369079,2.643383,-30.55743,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3475.3625,4.7939,0.0533,119.5405,0.7674,0.4983,0.32
Gaia DR3 10147740705836800,10147740705836800,49.23561041391637,6.283641267763733,20.742921796857885,182.22940653239226,-111.27822467040258,1.085075,17.20714,3.9958735,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 6686164568268288,6686164568268288,41.802314996023725,6.334996606285545,7.143115601527057,40.72042694982144,-57.38620294024045,1.1414254,12.318062,1.3180399,24.893656,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4610.318,4.5985,0.2696,138.416,0.1075,0.0826,0.0432
Gaia DR3 6796150090964992,6796150090964992,45.2132332164933,5.210294644415838,5.629720124070673,138.5575914450191,-17.052983261934077,1.0383536,17.89069,2.8369656,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3226.542,5.0491,-0.3612,176.4973,0.3418,0.2153,0.144
Gaia DR3 6803507370438528,6803507370438528,45.59435150490446,5.405538389095466,13.872131322482465,23.567634234653795,-23.310238142790915,1.0812587,13.330001,2.2746868,18.683533,VARIABLE,0,false,false,false,true,false,true,true,3695.9038,4.7041,0.0461,72.4951,0.6019,0.4082,0.2439
Gaia DR3 6892189855096192,6892189855096192,44.92002006907992,5.815849280405465,7.162195415696297,61.749127602874665,-55.37891708548268,0.96187705,16.257797,2.6997213,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3416.418,4.8878,-0.1419,140.1999,0.819,0.529,0.3383
Gaia DR3 6915004721490048,6915004721490048,45.52011154118161,5.603274547683049,5.479704144680493,1.7790395675744404,-29.507899746117694,2.9043648,15.711853,2.609622,,NOT_AVAILABLE,1,true,false,false,false,false,true,true,3470.3503,4.5261,-0.3268,182.0969,0.8378,0.5472,0.3458
Gaia DR3 6972935240330368,6972935240330368,45.24245408289139,5.883953407220197,7.266987537113676,-110.64987366599192,-66.9861692096134,1.0313644,15.911395,1.6764297,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 7027562929324416,7027562929324416,45.53272173559652,6.37172362097358,11.778920283307356,49.4051135239178,-24.27472070501924,1.1069586,18.23988,0.5178814,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 7032235853765760,7032235853765760,45.781663982081795,6.4661039693239015,5.525607179168499,22.105795923622203,-30.873375979874403,1.0107028,17.96202,2.9614105,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3223.803,5.0068,-0.2164,177.9946,0.8075,0.5017,0.339
Gaia DR3 7324946464297856,7324946464297856,46.41276742978204,6.135511734932049,6.158022695803044,40.32899776744431,-31.350987798574426,0.99037224,19.230787,3.4637146,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7421394251439360,7421394251439360,45.99147176691257,6.782741650383542,6.376604463310929,8.500482238339247,-3.5959100266414823,1.137672,20.84303,2.1098824,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7426277628309248,7426277628309248,46.52749558163734,6.684809049197287,6.60644435466824,62.12103218777297,-14.433466220072422,1.1116279,13.484701,1.5862961,3.0749664,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4345.9707,4.6781,1.0E-4,152.7826,0.4128,0.307,0.1623
Gaia DR3 7472147879140608,7472147879140608,47.368644714957625,6.922391949222634,5.173258662440128,7.048477192436412,8.676715735990788,0.9482596,17.108337,2.7237577,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3415.2722,4.8992,-0.1756,194.5921,0.9642,0.6209,0.3965
Gaia DR3 7503552679587456,7503552679587456,47.626614539466345,7.093382582834491,5.776940371720736,11.456506376254033,-7.348511295523252,1.085923,20.837322,1.8483868,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7575295813658368,7575295813658368,47.30044816734151,7.438920983843512,12.14072136644834,-3.422192648533877,3.8708323266919007,1.0293316,7.6958923,0.6026306,24.645456,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6345.0796,3.9818,-0.6127,82.1649,7.0E-4,6.0E-4,3.0E-4
