source_id,ra,dec,parallax,bp_rp,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,l,b,parallax_over_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_over_error
20892851231718784,43.92519788875282,9.122367532332813,21.283102,2.2532625,12.679565,-0.15502605,0.023412,1.871277,0.019681904,166.97809889818996,-42.87545846179259,881.2337,9.079189,0.6149586,1.5253832,159632.2742350289,2573.0708
21063108030685696,43.714364259454925,9.598940914762903,28.850845,2.841199,14.050914,-118.93365,0.02643932,-301.10883,0.021572586,166.35190310314854,-42.63259418360924,1282.009,-23.283813,2.309709,1.1726699,45142.044487798354,1385.5834
21297716324578176,44.25235953483732,10.161704899155266,23.054775,0.7548194,7.7592926,-61.146847,0.037016425,-75.63003,0.034234207,166.44040991843653,-41.86231801322681,636.1886,21.433392,0.14869754,1.0323881,14833022.767679177,3017.1443
21859669845327488,41.236830226139006,10.113961719979088,37.592396,0.44148636,4.1537447,278.64066,0.30754897,-41.22217,0.2548072,163.2561780911177,-43.69363386202423,154.07103,29.530758,0.28397435,1.3437456,410628255.10352045,720.32587
21983296184043520,42.20330397566607,10.010319313069465,23.475515,3.0114765,14.905679,234.2504,0.3809215,-198.069,0.35334918,164.3974040182557,-43.214053269801745,69.94712,38.24073,6.275576,16.46625,20543.53121691353,1220.4078
22125575564953216,42.92805156906517,10.64440974533957,34.54987,1.5040712,9.493477,-116.97599,0.016817575,-136.34892,0.016974503,164.6551771075697,-42.278846668750624,2143.7546,0.20007838,0.20955119,1.0610526,3003005.5521749114,2767.1638
22269508511466624,41.482248141749295,10.666519258480369,20.602398,2.0620499,11.891757,246.92676,0.022572324,-100.4573,0.019413432,163.08127093397874,-43.10419341607843,1087.0264,17.92087,0.36575338,1.3693658,329794.92323648237,3772.237
22338438439701760,41.09502710372534,10.959491290481514,21.347277,3.2390823,13.606798,74.03537,0.03323178,-57.902138,0.027481819,162.42425461243218,-43.0862750099335,716.14496,,,1.6580791,67955.9606184114,787.0115
22338644598132096,41.089359218085754,10.961162874814931,20.777166,1.9487095,10.333121,65.89725,0.14950751,-55.530937,0.115310416,162.4167093089544,-43.088116964632256,160.11804,4.300624,4.3286734,8.382321,1385793.1601950985,470.0157
22346856575624192,41.375096796803824,10.938781872450726,21.504303,1.0355206,17.980553,64.32044,0.17381597,91.80253,0.15199384,162.74739870893973,-42.944103298611786,145.7438,,,1.0058299,1209.8334726563799,578.4475
22561123904108672,36.88950047505341,7.711231791783696,28.039612,1.2554035,9.541374,100.5652,0.024173291,-188.45093,0.017292203,160.1068781748283,-48.10072305204961,1086.9305,48.75084,0.24948485,1.3997817,2873405.5042954255,4359.75
22579953040728320,36.89293615941934,7.829994637251473,21.927177,2.9224186,15.171529,546.6663,0.04051103,-74.18014,0.032268044,160.01483232135115,-47.99908579980941,537.673,-17.955223,10.302828,1.1628964,16081.816501116444,1280.9641
22579953040728576,36.893586403456915,7.829618921671206,21.828682,2.8578176,15.0870905,549.2947,0.036146812,-67.90327,0.028612675,160.01594569612598,-47.9990526684268,587.686,21.123951,8.24011,1.0785542,17382.42722492394,1382.5312
22707874346819712,37.76535152334981,8.381613580900424,27.771574,1.6618462,10.325212,374.862,0.024340888,-85.68709,0.018347396,160.64052416500195,-47.06537957138105,1526.4637,12.123357,0.28132427,1.0701525,1395924.650540588,2053.2864
22757455449227008,36.90432805651296,8.499236720148058,29.558207,2.952036,14.30175,343.2161,0.35717645,-118.326294,0.32131615,159.49296184870582,-47.42923927842842,93.34608,75.19792,3.7573812,15.530911,35829.99916129988,281.92087
23642149992673024,37.97975914910147,10.711179158586816,26.543041,3.1147747,15.056397,29.054228,0.04058015,42.68179,0.03505406,159.07699814854527,-44.99324140275306,739.48645,25.197218,4.5196323,0.9389196,17880.8376014731,1085.7789
23755262251323648,35.02037555627831,9.143724276036627,29.074133,2.6023169,13.137239,421.08902,0.0206097,-169.79848,0.017008215,156.6343321969109,-47.84297503522029,1584.2891,50.541756,0.8762971,1.1889534,104725.1344382101,1699.1809
24262652508347520,36.846129814421076,10.197421526921246,27.42769,0.61709356,6.334228,-293.9195,0.04523189,-203.08421,0.029344885,158.1125547575602,-46.01790091598685,753.2525,-39.346535,0.16766515,0.9293027,55113190.56155018,2658.1387
24340923991956352,36.54657675614524,10.636656621450712,28.317257,0.73274374,7.187089,83.942696,0.024993055,-258.16608,0.022856757,157.42381797133592,-45.79418483258854,1402.8705,-0.21373312,0.13206244,1.0363843,25125295.638292167,4687.8286
24656689987510912,36.54723685334241,11.179378377394926,22.338438,1.0404634,9.05158,109.00277,0.024080861,2.6069784,0.020300474,157.02875585425656,-45.327237866310305,940.04706,18.821453,0.19415888,1.0959865,4511434.804382006,2124.967
25405350031335296,40.53593988048143,11.207863477489605,29.509052,0.33060265,16.104887,170.64085,0.05153585,-293.6407,0.045943797,161.61274059632888,-43.19623376649295,601.74646,,,0.9488143,6807.569374382859,1496.6152
25488745411919360,41.57318460023838,11.774298748593672,61.891018,1.5314717,8.109455,263.88306,0.032985013,-211.57578,0.02844797,162.30624966695433,-42.150262118258425,2212.732,10.817001,0.12288501,1.0998586,10743965.795964142,3182.7708
25792554218535296,41.24047883463906,12.445372394055434,25.25221,0.3358531,5.1208315,122.20336,0.20080017,-86.3279,0.18066952,161.43107341224336,-41.78591801174071,180.91263,,,1.312306,168505563.7293374,807.09753
26101272172092160,39.16189775507026,12.207765062934351,20.640837,1.7289457,11.093644,240.68803,0.02129398,-64.44492,0.017590983,159.3180466499488,-43.10857444417981,1107.8485,19.683807,0.49007154,1.0049028,687842.7459451009,3605.0852
26147868272907648,38.51600259043176,12.180702683104537,22.520727,0.79771566,7.3514624,183.66405,0.02951483,-35.423176,0.025578614,158.60552292357744,-43.46955653694283,854.30475,34.20532,0.13644618,1.0939653,21595423.774647456,4102.511
26283932836820096,37.22781684169452,12.089519655188067,38.662712,2.3770075,10.983215,-3.144052,0.22037022,81.65062,0.16502711,157.18184194114912,-44.204346122012915,210.29185,-50.709766,0.4842709,8.570854,761483.5909469438,1749.8711
26311970382758016,37.3992832636167,12.469907390319381,24.068932,3.5486736,19.338152,162.90335,0.33759335,3.688824,0.32058746,157.11106433329238,-43.79182553067944,75.51077,,,1.0246634,346.48640839649687,253.68689
26367903742260736,38.36670000597757,12.664854943629546,40.78896,2.527547,12.219473,316.92624,0.040239837,-20.805073,0.032355163,158.08406154910713,-43.13541236552735,1230.3768,52.762745,0.5600715,1.3418084,243869.61736651402,1854.0231
26484834227184896,39.15926754825287,12.447251091150017,28.902603,0.68865967,5.4919176,279.47144,0.8716063,-85.65389,0.32172474,159.13847515288418,-42.90828135941015,130.379,8.355055,0.43771595,4.1127963,119723567.36012729,509.1699
27360698317776640,44.38732619280261,10.788296530863727,61.060577,2.5687551,11.885279,1754.3859,0.03254545,-419.31433,0.0281424,166.05939124138374,-41.28874208508377,1823.241,-95.65383,0.80165803,1.4168742,331768.66708583815,1523.623
27718413262305408,46.37849302373174,11.825104710189017,31.751991,2.4031763,11.926933,182.60051,0.03904744,-321.8257,0.02923895,167.20077590840515,-39.25673222327046,920.7463,18.24947,0.86532843,1.4590274,319281.2022176489,1467.7578
27718417553968896,46.38097415622665,11.830873616995575,31.63899,2.3192024,11.542588,177.58142,0.042079568,-321.12543,0.031187534,167.19847087450898,-39.25073290896032,840.15607,28.040403,6.699169,1.4243509,454895.4836947405,1487.6301
27775450424210816,47.56433059668772,12.049837515689577,34.66291,1.3740339,8.981363,248.71442,0.028749302,-157.69691,0.022823581,168.15948090179637,-38.341128614643864,1382.0596,38.90524,0.2118347,1.4428312,4812839.92180686,1979.5859
27821118811895808,46.563605714202446,12.098487070402072,29.896683,3.232479,14.573282,224.97699,0.03873156,-4.8372393,0.034144558,167.15747352623146,-38.930537332828585,736.76935,,,1.2818971,27901.895226868382,1232.6577
27998037104949248,45.69487584281471,12.354090876047179,21.822138,1.3127861,9.832321,193.4062,0.02578439,14.915203,0.019923666,166.09986946949138,-39.26598692425209,933.8858,25.086208,0.20763373,1.2404206,2197952.8010555273,1823.6099
28220482050963328,43.32692633312693,11.2373694485754,21.142834,2.8384056,14.844751,-6.165881,0.048248928,-126.91863,0.035515238,164.59459242024414,-41.5696656727096,554.0641,-0.42398837,5.694194,1.1830056,21729.32616139068,935.92834
28999211160988416,44.354315095535604,12.854862857111746,23.902967,2.5699778,13.207034,48.630005,0.021246443,-140.59036,0.015741145,164.36373203424552,-39.67359993610551,1369.9352,7.433736,1.9014488,1.2227906,98204.89768427433,2277.9597
29720761371785216,47.68157987439118,13.643192911230086,21.157507,2.3581362,12.548814,155.51546,0.030141052,-6.537382,0.025555488,166.9788149868106,-37.045316418593444,849.66345,30.090418,0.5340022,1.4236958,180061.70682798946,1948.6154
30015331704220928,50.39409988474839,14.319173907804084,27.309618,2.7040167,14.004757,466.944,0.030080948,-302.8426,0.021462075,168.91129889957887,-34.82324620984629,1183.9811,-4.1311564,1.8212476,1.2063694,47102.513615995,1867.1296
30321099016072320,49.61317372318086,15.176106923971478,20.219631,0.9736681,7.221677,3.719589,0.58600116,-281.29306,0.48150843,167.53394834973176,-34.66893338951409,35.746998,11.47542,1.2021476,28.10156,24337498.633650515,6121.4863
30813267908246784,45.749353278141406,14.839426870406472,21.891163,3.254774,15.762287,-139.57408,0.059206985,-281.15897,0.05594831,164.20511470031713,-37.2741176751775,402.33658,,,1.0859997,9333.22623299411,1102.7104
30836976127290368,46.570326919612675,14.81053757361713,28.07458,,14.125725,-108.62828,0.11401605,-159.01886,0.076900296,165.0135053061419,-36.8111158488965,307.74582,19.013813,6.566339,0.7333327,42136.3343342273,494.2347
30836976127809024,46.57027988352662,14.810858764330614,27.81887,2.694048,13.224575,-107.81536,0.057186358,-147.66826,0.048060656,165.0132130964284,-36.810891127521685,579.28876,17.106236,1.258253,0.8400662,96631.08828058535,1357.6936
30872916414127744,46.95731007173526,15.167454608611536,29.341352,2.2446136,12.318769,-153.00885,0.025858773,-99.15969,0.020638391,165.1047576251925,-36.29949609019922,1328.2393,6.6001997,0.6716951,1.3810556,222555.9090098354,2087.0337
31235033696866688,48.51322023809659,16.051276290714064,72.63052,4.841571,17.217173,-242.95473,0.18599853,-54.85265,0.15765223,165.86316429607854,-34.673036243948715,381.7788,,,1.1036614,2443.869362511183,511.48117
31251045334952960,47.184939331536555,15.33396478560697,25.15796,0.7978244,7.698632,70.87812,0.022790547,-194.31975,0.01850725,165.19038725708307,-36.032706627966895,1154.5885,-27.1016,0.1400538,0.7888692,15685344.790110929,3851.5742
31776474454015744,42.857031060134105,13.387801312891527,22.199455,2.6511745,14.770724,21.77358,0.074200355,-38.63497,0.06168529,162.4215119945709,-40.10923490293767,325.31912,5.423992,22.084627,0.9755892,23262.535602375505,718.5189
31776474454016128,42.8567256964858,13.38671493617222,22.201305,1.8337564,10.456182,15.724151,0.019599712,-31.066174,0.018154955,162.42202248160947,-40.11029132608368,1160.7494,,,1.2297981,1237297.4894578787,800.2892
31933803400749184,41.41539806971738,13.580834540901403,21.10624,1.8311701,11.386484,18.448914,0.29835755,-84.4299,0.27199462,160.76550399417349,-40.7524348191906,79.7565,10.501703,0.623495,13.296081,525234.2187278079,2232.344
32138419938064000,44.04956342104395,13.912675280554481,24.391235,1.0023785,8.811068,-82.91531,0.022755029,-74.57977,0.020552378,163.23794037669896,-39.00369243537076,1158.9161,-7.8898177,0.15370528,0.9872527,5630146.0049255,2438.5583
32285720136361088,44.57359634515934,14.517689921910556,20.437796,2.5031195,13.447759,90.34947,0.025277307,-155.2312,0.019023927,163.30065220201524,-38.21521957562912,1090.371,23.720272,1.3235171,1.1325637,78676.17911580372,2591.7869
33439176553394048,42.65530547734171,15.708157330247525,42.844513,1.3925943,8.483034,342.37796,0.027387988,-395.3926,0.022401925,160.49962827968832,-38.318841384440105,1702.4362,-29.186056,0.16242287,1.0158916,7616110.3164980775,3399.6467
33496621740574720,41.436235509928835,15.141044943269193,20.42269,2.8031378,14.118998,-62.040646,0.026255596,-160.23857,0.024717137,159.65249194005958,-39.44479687661455,811.1436,-34.195377,2.736298,1.230099,42398.22571772511,1976.9136
33728382471118720,41.7418294131562,16.378508384916397,22.178179,0.07506466,15.6097145,59.784397,0.05020606,-22.35018,0.043854535,159.0952340933582,-38.24919246158946,438.73172,,,1.0261973,10741.399539458642,957.31775
33732162042339072,41.64079022240677,16.416972047012635,71.60476,4.0725117,14.552517,-831.5332,0.060153704,-569.02466,0.0553611,158.96508775824228,-38.26996340130371,1242.1824,,,1.332122,28440.688290311937,1255.3629
33743122798898816,42.15049331717093,16.415190382399945,20.81527,1.2963591,10.077145,-64.44526,0.023829414,-14.845844,0.017400403,159.4858120442649,-38.002937304575305,917.49774,-18.339241,0.3127451,1.2876391,1754239.3259335025,2043.8405
34510337101477248,47.24805327979431,16.834437862895808,21.29457,3.4629936,15.652773,35.30137,0.078875974,-7.5859337,0.064045586,164.11396196258943,-34.81379383675502,283.3584,,,1.2873235,10323.753999782397,807.37335
34676917408054528,45.967142929615854,16.954159799643595,21.656433,2.4458466,13.673948,55.057476,0.022002513,-19.303902,0.017150968,162.83164030812623,-35.459434549387765,1141.0845,18.771406,3.1603284,1.1524584,63880.38444390171,2186.7842
34676917408591360,45.966891589657784,16.953534845865274,21.585245,2.444334,13.71223,51.065372,0.026517974,-27.753109,0.020599522,162.83186139344852,-35.46007948266391,934.73303,20.973204,5.0267043,1.4149971,61667.31137590653,2160.6738
34762198279394048,46.41238140264702,16.97604954149916,23.891884,3.758051,16.47045,179.55385,0.09016747,-13.615327,0.08384316,163.23337540089625,-35.18666961057339,238.53293,,,1.195349,4861.46237488338,824.04584
34772746719056128,46.610143982380144,17.22470030680781,27.425138,2.9359264,13.97221,204.32692,0.03496231,-21.37145,0.028242284,163.23475661800506,-34.87433277268614,875.5233,28.722982,2.2697992,1.5046325,48535.870759948986,1881.6089
34959010860789632,43.823469266556074,16.308983183705624,37.328144,0.8991914,7.2228208,204.03036,0.038948454,-46.597965,0.037455305,161.23469705409335,-37.18568566786616,1246.1924,-1.4234511,0.12438343,0.8970658,24311876.876690313,4055.344
35227046884571776,43.26964247679057,16.86437381897744,260.98843,4.5285025,12.263103,3429.0828,0.087942876,-3805.541,0.08326042,160.29098514957505,-37.03148650735191,2793.5095,,,1.3042897,234264.03401621152,860.73987
35328579914493184,43.6795041189984,17.11442366093741,22.084818,1.3141842,18.474812,15.000042,0.1966423,101.68143,0.170037,160.5177476992131,-36.603450917293145,109.3806,,,0.9669254,767.4007203049553,477.7267
35395070299880576,43.967331433756854,17.84693345249958,21.91435,2.4925137,20.493586,-115.7511,0.99711835,-134.11523,0.9110848,160.28251798313792,-35.84455029681246,26.871403,,,1.1305053,119.53979452531048,120.477325
35398295820372864,43.358915254728714,17.407883277761023,50.494423,2.6093779,11.511135,14.632168,0.39178962,-252.42868,0.3046372,159.99677606648578,-36.53433729714685,127.76613,-31.675476,0.5104125,14.084385,468266.0142271391,974.6322
35590199254428928,44.783834844673265,17.803926215916622,31.442308,4.1530333,16.39537,181.02557,0.09472481,-125.06873,0.08132901,161.09705017601846,-35.43484450462654,331.05615,,,1.0991002,5209.525672113171,617.7896
36110577493459968,56.165597799202345,10.176919362275687,21.08215,0.86688614,8.448276,170.10089,0.02758672,-230.64552,0.024287114,177.30266770601108,-33.84081689804635,913.3968,6.2555656,0.14225233,1.1143658,7863870.444176447,4541.808
36216886524891008,57.51052498964539,10.781984245409573,22.163784,3.9378214,16.83011,88.88215,0.13679789,-51.414795,0.09448262,177.83496554885156,-32.45644876207142,189.56317,,,1.2509478,3490.6217840108366,745.6054
36429264066581760,55.65996814557393,11.079617579898219,32.093357,3.2467718,14.985497,-62.999454,0.049725316,-238.2875,0.033565555,176.10195021580716,-33.58728274434899,962.4088,-20.769726,5.3338685,1.122204,19087.4455194733,1534.9232
36502278510879616,56.846586160649466,11.478190723222003,20.484842,1.5058374,10.674912,52.323994,0.033205643,236.2987,0.023978792,176.70499643592683,-32.465928738909916,757.6749,-2.7754328,0.3447575,2.0746655,1011537.358023023,4551.1904
36540074223000576,55.669346361497226,11.31087223996567,22.054638,1.8709621,11.507427,-10.522831,0.022998076,-13.625798,0.016956454,175.90840525950355,-33.42139765069931,1214.5162,2.7070038,0.57338995,1.1107395,469867.96368978807,2359.9407
36590651757883392,56.21444951459153,11.920570843472687,45.626133,1.4477472,8.657178,314.05606,0.031160299,127.53667,0.020700097,175.81982373914397,-32.61436360465529,1950.7037,83.683304,0.14087276,1.2142911,6487475.686287168,3693.7803
