designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 167805407345465472,167805407345465472,58.29545711007539,29.255647728636415,21.428443767943634,62.063885294463375,-154.81141055494535,1.3012565,11.703564,1.8617544,44.969856,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 174582006743457024,174582006743457024,69.13498953917478,35.16672817919164,21.98836077341662,-73.89543433094556,-45.93168345112331,1.0738828,13.810139,2.6938934,-104.26035,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 177425034575534464,177425034575534464,64.13593429317228,36.50081990536536,40.90360448695412,-23.067026837379586,-226.39715002449182,1.0307655,7.9866934,1.1110005,29.439888,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4880.0054,4.5395,-0.0915,24.4234,0.0,0.0,0.0
Gaia DR3 4656161161454464,4656161161454464,43.172876765171196,3.280493888667714,26.178666330889964,94.74775642516177,-12.536670757187045,1.3493575,11.286471,2.0483732,-1.1865042,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 19231390378295296,19231390378295296,37.551560865194354,6.587266763375225,23.164803936674435,239.494269442218,48.91227227241477,1.1137286,16.014614,3.418353,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 19625187339798144,19625187339798144,38.26989954717514,7.828053627432151,32.613214752686474,210.54625199980575,-95.60765859765279,6.056539,11.100038,2.2041826,43.780415,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 21983296184043520,21983296184043520,42.20330397566607,10.010319313069465,23.475515984172745,234.2504034165317,-198.06900332348943,16.46625,14.905679,3.0114765,38.24073,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 34676917408591360,34676917408591360,45.966891589657784,16.953534845865274,21.585245063405385,51.065371670533,-27.75310850957381,1.4149971,13.71223,2.444334,20.973204,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 36110577493459968,36110577493459968,56.165597799202345,10.176919362275687,21.082149536473956,170.10089502933033,-230.64551982610854,1.1143658,8.448276,0.86688614,6.2555656,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5556.7344,4.4291,-0.1985,46.9983,0.035,0.029,0.0155
Gaia DR3 37431537635219712,37431537635219712,55.626009549892096,12.519732313100475,36.7120555212867,752.7962275554678,-1405.5691580398347,2.6548538,12.011498,2.1577072,-53.431072,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 41934381346979968,41934381346979968,52.772369427099676,14.932192642919437,21.035165301149682,87.66475068201525,-50.122567537162965,1.367207,10.899703,1.7231283,16.196257,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 42768532716776704,42768532716776704,53.23960555371188,16.598001931984328,20.744294058130393,-24.14119805985302,-95.99442963556925,1.1489581,6.919528,0.6296315,-6.2436724,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6301.0127,4.1945,-0.2864,48.1352,0.0,0.0,0.0
Gaia DR3 43803894713689216,43803894713689216,57.622738886078956,17.528991956016853,26.082621754154722,17.429178823329682,-37.38959352474495,1.3024217,9.689,1.4172068,-18.66214,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4403.731,4.5723,0.2485,38.4016,4.0E-4,3.0E-4,1.0E-4
Gaia DR3 45365815403062528,45365815403062528,61.781644256419185,15.77908073460377,28.280144924685118,63.17047499177755,-52.45759463968818,1.114584,20.619543,2.1254845,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 46456122917536128,46456122917536128,60.02904839733308,16.667445904086236,20.902775827983202,159.40833615142088,-120.53927423300368,1.1945173,15.083215,2.9361258,32.475998,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 48762211116765824,48762211116765824,62.89163440453234,19.661667843834277,24.94362733073103,389.29443925010656,-216.8340387297918,1.1688285,13.07066,2.3759031,-1.5180223,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3293.488,4.5618,-0.6082,40.0156,0.02,0.0132,0.008
Gaia DR3 50298125783225088,50298125783225088,61.35753568748664,19.442006650878692,21.198268225584627,122.02644919286638,-32.58516730288186,1.3560333,10.836196,1.6597319,37.686657,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 53021581725641600,53021581725641600,60.14563488438343,21.629450831326263,20.635776671999434,-47.805524570240486,-38.68621139598202,1.1142187,15.378264,3.0945015,152.66835,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3087.1584,5.0489,-0.1687,48.6338,0.0013,8.0E-4,6.0E-4
Gaia DR3 57083830512424448,57083830512424448,55.22966549448127,19.49634784448384,24.999557032937005,163.43361115461505,-31.708953930474138,0.9140348,17.05713,4.108469,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 58164306845332864,58164306845332864,54.43163553825851,20.529524814708747,24.222246162754516,374.24453721674945,-264.81124058614216,1.2737194,13.6944685,2.6243086,43.20811,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3286.3503,4.947,-0.0978,40.9971,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 64114210941134848,64114210941134848,57.31650761312842,22.613300249607143,20.630284149829784,-68.38801680482113,-191.76909314689252,1.129754,16.516811,3.566083,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 64266768177592448,64266768177592448,54.39639378742349,21.343059571305158,22.053944381148284,136.734273542599,-27.291626403343002,1.5616493,9.12079,1.1205893,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4853.9067,4.4699,-0.1966,45.3342,1.0E-4,0.0,0.0
Gaia DR3 65319619282119808,65319619282119808,59.217327896694236,22.477466785802235,22.595746845601735,70.67438488767382,-114.02624412163671,0.8303468,5.5315943,0.4895048,32.271698,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6826.506,3.945,-0.6067,44.2755,1.0E-4,0.0,0.0
Gaia DR3 65360679169452032,65360679169452032,59.1205547610188,22.67336932265094,21.34379161585563,176.62429117206872,-231.56935133437833,1.0099373,7.680655,0.84563494,39.54628,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5563.431,4.288,-0.1556,46.7336,0.0,0.0,0.0
Gaia DR3 65371399405314304,65371399405314304,59.448327861460875,22.923793860365993,28.435621227412934,167.11042887738182,1.8790518217809642,1.0488484,10.531012,1.7718935,25.099075,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 66945178505314944,66945178505314944,57.109721080500194,25.322635887335128,30.95167096364189,14.778146171368723,-99.02796923739986,0.99446046,8.313805,1.0076718,-69.174644,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 68001499939741440,68001499939741440,53.20944929038271,23.692011674946134,23.825022114319605,162.22969924356906,-39.423203503087386,1.0779055,8.641026,1.0091248,31.700031,VARIABLE,0,true,true,true,true,false,true,true,5130.0225,4.4944,0.0189,41.9011,0.0,0.0,0.0
Gaia DR3 68640243180206208,68640243180206208,54.57412863890139,25.504996603853538,24.11584570799791,67.79706312298217,100.94534845152197,1.2295022,13.044781,2.3870754,11.174553,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 68648455541664384,68648455541664384,54.90195776932558,25.46989752718173,38.82530274551821,238.697801432729,-578.9481921735044,1.6051935,11.5397005,2.526291,4.7132635,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3150.4548,4.0666,-0.7636,25.5713,0.0031,0.002,0.0012
Gaia DR3 70298895126196864,70298895126196864,55.89881697746706,26.358398606972244,26.721257306268992,173.14514254150203,-58.69570376366299,1.2746758,13.834782,2.9820366,28.362305,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 75349600571311744,75349600571311744,38.225496766330764,15.034753675959168,34.15245035858935,-20.534091394995702,49.07241306007695,1.8502551,5.8675833,0.7287941,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6000.9917,4.1474,-0.4768,28.94,1.0E-4,1.0E-4,0.0
Gaia DR3 83214583338884224,83214583338884224,39.79264847846971,18.698822028947966,20.817005029353624,-8.895383040762749,-146.11367971857317,5.524974,14.157717,2.7113876,-19.668325,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 89227052221596928,89227052221596928,38.685650518624236,22.60613489517334,21.87930139701359,58.62297390119197,0.36561881450179967,1.034084,11.436677,1.8597317,-4.0300183,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 91289568531757184,91289568531757184,26.24011778622647,16.342362643528975,61.67483215879825,-738.4629577537605,-420.70258580315317,1.4429072,12.635297,2.9587526,-42.176807,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 91490229403824512,91490229403824512,26.188606955275365,16.612795007860125,21.315487246917062,-57.112463479312765,-96.5297530107094,1.2052099,13.759789,2.4391222,5.291245,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 96568461295695744,96568461295695744,24.388740048933997,20.39006027232567,21.254266166142866,-6.1453240374617835,102.10783769204097,1.0594134,16.131987,3.4650555,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 96706931041319296,96706931041319296,25.21354328983304,21.035034524886896,32.718991263121886,-292.9521179354433,-78.69893451659183,1.3443245,12.78921,2.6052103,-17.68258,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3198.8257,4.5843,-0.3954,30.5023,0.0,0.0,0.0
Gaia DR3 115069114526993408,115069114526993408,45.5414720811841,26.01556196303803,23.56836677994042,158.22809659794925,-75.160150262595,1.5536349,12.42591,2.3159733,16.504505,VARIABLE,0,true,true,true,true,false,false,true,3248.765,4.102,-0.8817,42.5847,8.0E-4,5.0E-4,3.0E-4
Gaia DR3 116422961234175744,116422961234175744,43.58583415174372,27.800117145361313,20.30999710294378,109.35944360891713,-43.613606345530755,1.1396351,16.205774,3.3056154,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,2997.301,5.1019,-0.4119,50.2406,0.0028,0.0017,0.0012
Gaia DR3 137314712954256512,137314712954256512,44.421796938874586,35.01034414043232,20.740842926186893,-37.26805010456259,-60.76812097695279,1.4183401,13.718238,2.7970037,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,3036.4314,4.1854,-0.6474,48.2874,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 137345739797969152,137345739797969152,44.893742659256745,35.32573073025292,27.334786658572497,130.8375372420262,-115.7130122716517,1.2114053,7.9962554,0.920671,12.189678,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5394.3022,4.4495,0.081,36.4323,0.002,0.0016,9.0E-4
Gaia DR3 138784996223538176,138784996223538176,45.554925670003506,35.196678373036065,20.156945042174048,-0.6871160235789664,6.95094350988521,2.5125544,20.124998,2.498663,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 138999542725203328,138999542725203328,45.89942899779696,36.44179570308522,24.03314519338746,164.66278777637712,-47.17106601228461,0.9980052,7.5577617,0.76875925,19.227638,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5808.0645,4.3015,-0.2203,41.4678,1.0E-4,1.0E-4,0.0
Gaia DR3 139077848569565952,139077848569565952,47.941455142633934,36.212271735819236,23.843080795650117,258.8451416438413,-252.8004590883619,0.8177657,16.743872,3.8972864,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 143076256963396480,143076256963396480,43.36809786490811,37.999245992785006,27.006139683999503,16.51278582244941,-130.92723158509224,0.99020785,16.453928,0.61089325,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 146740207663868032,146740207663868032,69.12192707014619,23.34062116551096,22.947891569430304,96.97464907710922,-49.08577114079784,3.4349778,5.919667,0.53674936,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6638.9873,3.9951,-0.4572,43.893,0.0,0.0,0.0
Gaia DR3 149767987808179968,149767987808179968,62.98472617200985,23.63472253338374,25.828152137059057,134.5174999472795,-62.45239582664449,1.2644478,13.289128,2.76095,32.757412,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3190.1658,4.7292,-0.002,38.5005,7.0E-4,5.0E-4,3.0E-4
Gaia DR3 154122191294689408,154122191294689408,74.54729796430098,27.61805800191089,21.288572306523747,79.79765632030787,-90.19548177850734,1.1037858,14.256348,2.8967543,28.464117,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 158912484282923904,158912484282923904,69.50547440698661,29.589426401970975,28.20840649940415,25.081953296775282,29.640930847398707,1.251395,12.706721,2.5250225,1.9475839,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3206.8171,4.1108,-1.1572,35.5162,0.0047,0.0031,0.002
Gaia DR3 159277625222514048,159277625222514048,68.58534187037172,30.9049426429178,29.347483481911325,-50.606162712918724,-284.51890794284515,0.9595979,17.823603,1.1975994,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 161206963187953280,161206963187953280,72.81929034152115,32.88842339111301,21.079931901876133,-75.146803927463,-263.0069550836431,0.9931195,9.021584,1.03051,-4.455255,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 173295097102188800,173295097102188800,68.14988931095931,34.988934018075476,26.471901377122258,103.48781747066016,26.69662662449661,1.1122365,14.846159,2.9368382,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3133.6714,5.0854,-0.3627,37.3861,0.0,0.0,0.0
Gaia DR3 178010009119238144,178010009119238144,67.74977744640249,36.798517833821734,24.530738728670016,-58.056753810506,-24.73932689535235,11.844972,12.805269,2.5457916,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 181724125038647040,181724125038647040,77.22826252218174,33.32144936293678,53.02610624103453,-215.53309061242794,-617.0677179734391,1.0802956,19.11499,4.14489,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 184786299284219776,184786299284219776,75.97104878489276,34.08731192308895,30.117182148463304,89.2732926638285,-109.44580542007068,1.1843814,11.147874,2.0602646,25.166918,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 185773832524949120,185773832524949120,74.50051442591169,34.26711537942387,30.09189858995713,581.569189675496,-203.20510944731421,0.94599926,7.957029,0.9363117,39.259586,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 186593587162662528,186593587162662528,76.80985517765264,37.51169114932571,44.02181933284995,-94.97518640283337,14.599847864543653,10.175881,14.300468,3.3077564,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4307169298670464,4307169298670464,46.77548689203329,5.987957106976739,23.64409500738743,43.22662779332991,-95.98523484289592,0.83254725,16.755627,3.8279753,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 6260619209062272,6260619209062272,42.540671623385336,5.539656668399988,20.592632347921825,86.46909780750133,-111.12651128727808,0.8960523,18.857353,4.6743546,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 11530342218200448,11530342218200448,54.00146795018399,8.760354592121404,20.360155296707784,13.9451579700469,20.980104793887335,8.213016,11.837338,2.0401993,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 14912165107085184,14912165107085184,47.251989727646745,10.021186116181132,79.45324543622554,286.34308194709666,-586.2967992412398,1.3847069,13.1844845,3.3290071,-29.26276,NOT_AVAILABLE,0,false,false,false,false,false,true,true,2998.476,5.1284,-0.3476,12.56,0.0,0.0,0.0
Gaia DR3 19523203341631104,19523203341631104,36.804680128577836,7.277781994179491,38.41185518720017,-137.4486498528588,-9.660413254243995,8.691292,14.941331,3.7185192,-43.680573,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 25792554218535296,25792554218535296,41.24047883463906,12.445372394055434,25.252210654077494,122.20336216793947,-86.32790660728324,1.312306,5.1208315,0.3358531,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 26283932836820096,26283932836820096,37.22781684169452,12.089519655188067,38.66271124177109,-3.144052099562183,81.65062310436305,8.570854,10.983215,2.3770075,-50.709766,VARIABLE,0,false,false,false,true,false,false,true,,,,,,,
Gaia DR3 36629890579758592,36629890579758592,58.143865737473725,11.260749098935696,28.871611480767395,176.81485071297823,-8.588922086727921,1.6248798,12.613405,2.56925,36.24641,NOT_AVAILABLE,0,false,false,true,false,false,false,true,,,,,,,
Gaia DR3 37463870148333312,37463870148333312,54.10982303171778,11.800590041095742,21.72911821427236,223.4280698760096,-127.18298667262229,1.2378039,12.815305,2.3389225,48.791473,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 40091256260676736,40091256260676736,59.271107335689145,15.489377044483025,24.981521005025858,96.93578603783659,-286.3553901343273,1.0149993,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 45968901826385024,45968901826385024,62.046894401912525,16.872957299111434,24.939219293428796,144.10107374790024,-29.401353245609045,1.1694524,10.819927,1.8004465,37.558514,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 47068207297219584,47068207297219584,61.510042604543834,18.250756772031725,25.637456559681215,147.52621913767337,-33.30524023649018,1.3522114,11.886165,2.2142715,36.797153,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 47982794811614080,47982794811614080,66.08777664103502,19.180615222151253,21.221541356846625,107.33819741939575,-37.70735951451041,1.1425462,15.132381,3.058339,49.604984,VARIABLE,0,true,false,false,true,false,false,true,,,,,,,
Gaia DR3 49341619384983936,49341619384983936,63.88629116401432,20.80728008280573,23.285913778614127,125.47634776620009,-39.472909832859656,1.005421,16.126862,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 49407521363733632,49407521363733632,64.69039279358951,21.03157317475898,23.21099306427877,120.10335358445042,-40.99745582573716,0.9981908,16.82824,3.9257307,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 52123624323443328,52123624323443328,61.73413127787046,20.78634119700579,22.947315849494526,66.407361215805,-232.92300664614586,1.1128623,13.520589,2.5449886,12.697748,NOT_AVAILABLE,0,true,true,true,false,false,false,true,3142.7593,4.2957,-0.8068,43.8006,0.0522,0.0337,0.0209
